#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 05 05 00 999 99.0 99.0  2.06  7.14  5.89  74 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 05 30 999 99.0 99.0  2.26  7.14  6.08  69 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 06 00 999 99.0 99.0  2.11  7.69  6.02  61 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 06 30 999 99.0 99.0  2.38  7.14  6.15  60 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 07 00 999 99.0 99.0  2.29  7.14  6.22  53 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 07 30 999 99.0 99.0  2.20  8.33  6.13  39 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 08 00 999 99.0 99.0  2.30  7.69  6.37  27 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 08 30 999 99.0 99.0  2.45  8.33  6.44  34 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 09 00 999 99.0 99.0  2.23  7.69  6.30  33 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 09 30 999 99.0 99.0  2.35  7.14  6.38  41 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 10 00 999 99.0 99.0  2.34  7.69  6.23  32 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 10 30 999 99.0 99.0  2.50  7.69  6.52  46 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 11 00 999 99.0 99.0  2.36  8.33  6.41  40 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 11 30 999 99.0 99.0  2.41  7.69  6.47  48 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 12 00 999 99.0 99.0  2.47  9.88  6.53  51 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 12 30 999 99.0 99.0  2.34  7.69  6.37  44 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 13 00 999 99.0 99.0  2.33  8.33  6.55  48 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 13 30 999 99.0 99.0  2.34  7.69  6.69  58 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 14 00 999 99.0 99.0  2.21  7.69  6.84  64 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 14 30 999 99.0 99.0  2.28  8.33  6.66  54 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 15 30 999 99.0 99.0  2.26  7.69  6.72  48 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 16 00 999 99.0 99.0  2.37  7.69  6.58  48 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 16 30 999 99.0 99.0  2.09  7.14  6.22  53 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 17 00 999 99.0 99.0  2.15  7.69  6.28  60 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 17 30 999 99.0 99.0  2.08 11.11  6.46 354 9999.0 999.0  24.5 999.0 99.0 99.00
2019 01 05 18 00 999 99.0 99.0  2.11  6.67  6.39  58 9999.0 999.0  24.5 999.0 99.0 99.00
2019 01 05 18 30 999 99.0 99.0  2.12  7.69  6.24  41 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 19 00 999 99.0 99.0  2.25  7.69  6.48  41 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 20 00 999 99.0 99.0  2.25  8.33  6.46  64 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 05 20 30 999 99.0 99.0  2.14 10.53  6.49  16 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 05 21 00 999 99.0 99.0  2.20 10.53  6.65 359 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 05 21 30 999 99.0 99.0  2.09 11.11  6.41  10 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 05 22 00 999 99.0 99.0  2.19  7.14  6.53  47 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 05 22 30 999 99.0 99.0  2.21  8.33  6.52  58 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 05 23 00 999 99.0 99.0  2.22 10.53  6.57 359 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 06 00 00 999 99.0 99.0  2.15  9.88  6.62  44 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 06 00 30 999 99.0 99.0  2.09  9.88  6.57  32 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 06 01 00 999 99.0 99.0  2.26  9.88  6.67  41 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 06 01 30 999 99.0 99.0  2.20  9.88  6.79  12 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 06 02 00 999 99.0 99.0  2.05  7.69  6.48  69 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 06 02 30 999 99.0 99.0  2.17  9.09  6.64  46 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 06 03 00 999 99.0 99.0  2.14  9.09  6.46  50 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 06 03 30 999 99.0 99.0  2.07  9.09  6.38  47 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 06 04 00 999 99.0 99.0  2.10 10.53  6.60  24 9999.0 999.0  24.6 999.0 99.0 99.00
